#name,id,kpi7_avg,kpi7_max
,4976,29 ,39 
,4977,29 ,37 
,4978,29 ,38 
,4979,29 ,40 
,4980,28 ,34 
,4981,30 ,47 
,4982,28 ,34 
,4983,28 ,34 
,4984,29 ,39 
,4985,29 ,41 
,4986,29 ,39 
,4987,30 ,37 
,4988,29 ,39 
,4989,30 ,42 
,4990,30 ,42 
,4991,30 ,41 
,4992,31 ,40 
,4993,32 ,42 
,4994,32 ,48 
,4995,32 ,44 
,4996,32 ,45 
,4997,31 ,46 
,4998,26 ,31 
,4999,26 ,29 
,5000,26 ,29 
,5001,26 ,31 
,5002,26 ,31 
,5003,26 ,28 
,5004,26 ,30 
,5005,26 ,33 
,5006,25 ,30 
,5007,26 ,33 
,5008,26 ,32 
,5009,25 ,32 
,5010,26 ,32 
,5011,26 ,32 
,5012,26 ,30 
,5013,26 ,29 
,5014,25 ,30 
,5015,25 ,29 
,5016,26 ,30 
,5017,25 ,30 
,5018,25 ,29 
,5019,25 ,29 
,5020,26 ,31 
,5021,25 ,31 
,5022,25 ,30 
,5023,25 ,29 
,5024,25 ,27 
,5025,25 ,31 
,5026,26 ,30 
,5027,25 ,29 
,5028,26 ,29 
,5029,26 ,30 
,5030,25 ,31 
,5031,25 ,29 
,5032,25 ,31 
,5033,25 ,27 
,5034,25 ,29 
,5035,26 ,28 
,5036,26 ,30 
,5037,25 ,29 
,5038,25 ,29 
,5039,26 ,29 
,5040,25 ,30 
,5041,26 ,32 
,5042,25 ,29 
,5043,26 ,31 
,5044,26 ,31 
,5045,25 ,28 
,5046,26 ,30 
,5047,26 ,29 
,5048,25 ,30 
,5049,25 ,28 
,5050,25 ,30 
,5051,25 ,30 
,5052,26 ,30 
,5053,25 ,28 
,5054,26 ,32 
,5055,26 ,32 
,5056,26 ,32 
,5057,26 ,31 
,5058,25 ,29 
,5059,26 ,33 
,5060,26 ,30 
,5061,26 ,33 
,5062,26 ,31 
,5063,25 ,35 
,5064,26 ,32 
,5065,25 ,29 
,5066,26 ,31 
,5067,27 ,32 
,5068,26 ,30 
,5069,26 ,31 
,5070,25 ,29 
,5071,26 ,30 
,5072,26 ,32 
,5073,26 ,30 
,5074,25 ,28 
,5075,25 ,29 
,5076,26 ,31 
,5077,26 ,31 
,5078,26 ,31 
,5079,25 ,28 
,5080,26 ,30 
,5081,25 ,33 
,5082,26 ,33 
,5083,25 ,31 
,5084,26 ,29 
,5085,25 ,28 
,5086,26 ,29 
,5087,25 ,31 
,5088,26 ,32 
,5089,26 ,31 
,5090,25 ,32 
,5091,25 ,29 
,5092,25 ,28 
,5093,25 ,31 
,5094,25 ,32 
,5095,25 ,32 
,5096,25 ,30 
,5097,25 ,29 
,5098,26 ,33 
,5099,25 ,28 
,5100,25 ,30 
,5101,25 ,29 
,5102,25 ,30 
,5103,26 ,30 
,5104,25 ,32 
,5105,25 ,29 
,5106,25 ,30 
,5107,26 ,32 
,5108,25 ,28 
,5109,25 ,29 
,5110,25 ,30 
,5111,25 ,28 
,5112,25 ,29 
,5113,25 ,29 
,5114,25 ,29 
,5115,25 ,30 
,5116,25 ,30 
,5117,24 ,29 
,5118,25 ,28 
,5119,25 ,32 
,5120,25 ,29 
,5121,25 ,31 
,5122,25 ,30 
,5123,25 ,33 
,5124,25 ,34 
,5125,25 ,33 
,5126,25 ,29 
,5127,25 ,28 
,5128,25 ,35 
,5129,25 ,29 
,5130,26 ,31 
,5131,25 ,29 
,5132,26 ,31 
,5133,26 ,32 
,5134,25 ,30 
,5135,26 ,32 
,5136,25 ,28 
,5137,26 ,34 
,5138,26 ,31 
,5139,25 ,30 
,5140,26 ,33 
,5141,26 ,33 
,5142,26 ,29 
,5143,26 ,31 
,5144,26 ,31 
,5145,26 ,31 
,5146,26 ,30 
,5147,25 ,32 
,5148,26 ,29 
,5149,26 ,33 
,5150,26 ,32 
,5151,26 ,31 
,5152,26 ,32 
,5153,25 ,29 
,5154,25 ,29 
,5155,26 ,31 
,5156,26 ,31 
,5157,25 ,32 
,5158,25 ,29 
,5159,25 ,30 
,5160,25 ,31 
,5161,25 ,29 
,5162,25 ,31 
,5163,26 ,31 
,5164,25 ,30 
,5165,25 ,31 
,5166,25 ,29 
,5167,25 ,29 
,5168,25 ,28 
,5169,25 ,28 
,5170,25 ,29 
,5171,25 ,29 
,5172,24 ,29 
,5173,25 ,31 
,5174,25 ,30 
,5175,25 ,32 
,5176,25 ,31 
,5177,26 ,35 
,5178,26 ,32 
,5179,26 ,30 
,5180,27 ,32 
,5181,26 ,30 
,5182,26 ,31 
,5183,26 ,28 
,5184,26 ,32 
,5185,27 ,32 
,5186,26 ,29 
,5187,26 ,29 
,5188,26 ,30 
,5189,26 ,33 
,5190,26 ,29 
,5191,25 ,29 
,5192,25 ,28 
,5193,26 ,31 
,5194,26 ,29 
,5195,25 ,29 
,5196,26 ,30 
,5197,25 ,32 
,5198,26 ,32 
,5199,25 ,33 
,5200,25 ,29 
,5201,25 ,31 
,5202,26 ,30 
,5203,26 ,30 
,5204,25 ,30 
,5205,25 ,31 
,5206,25 ,32 
,5207,25 ,32 
,5208,25 ,29 
,5209,25 ,29 
,5210,25 ,28 
,5211,25 ,29 
,5212,25 ,35 
,5213,25 ,29 
,5214,25 ,28 
,5215,25 ,31 
,5216,25 ,28 
,5217,25 ,30 
,5218,25 ,28 
,5219,26 ,31 
,5220,25 ,29 
,5221,25 ,29 
,5222,25 ,32 
,5223,25 ,30 
,5224,24 ,29 
,5225,25 ,31 
,5226,25 ,28 
,5227,25 ,31 
,5228,25 ,33 
,5229,25 ,29 
,5230,25 ,28 
,5231,25 ,29 
,5232,25 ,31 
,5233,25 ,32 
,5234,25 ,30 
,5235,25 ,29 
,5236,25 ,31 
,5237,25 ,32 
,5238,24 ,28 
,5239,26 ,34 
,5240,26 ,30 
,5241,26 ,33 
,5242,26 ,32 
,5243,25 ,32 
,5244,25 ,29 
,5245,25 ,29 
,5246,25 ,30 
,5247,26 ,31 
,5248,26 ,32 
,5249,26 ,33 
,5250,25 ,29 
,5251,26 ,30 
,5252,26 ,30 
,5253,25 ,29 
,5254,26 ,30 
,5255,25 ,30 
,5256,25 ,27 
,5257,25 ,30 
,5258,25 ,29 
,5259,25 ,31 
,5260,25 ,31 
,5261,25 ,33 
,5262,25 ,31 
,5263,25 ,32 
,5264,25 ,28 
,5265,25 ,28 
,5266,25 ,29 
,5267,25 ,29 
,5268,24 ,27 
,5269,25 ,31 
,5270,25 ,28 
,5271,26 ,31 
,5272,25 ,32 
,5273,25 ,29 
,5274,25 ,30 
,5275,26 ,32 
,5276,26 ,31 
,5277,26 ,31 
,5278,26 ,29 
,5279,27 ,31 
,5280,26 ,29 
,5281,27 ,32 
,5282,26 ,32 
,5283,27 ,33 
,5284,26 ,31 
,5285,26 ,29 
,5286,25 ,28 
,5287,25 ,28 
,5288,25 ,32 
,5289,26 ,29 
,5290,25 ,30 
,5291,26 ,32 
,5292,26 ,31 
,5293,25 ,30 
,5294,25 ,31 
,5295,25 ,28 
,5296,25 ,30 
,5297,25 ,31 
,5298,25 ,30 
,5299,25 ,32 
,5300,26 ,33 
,5301,25 ,30 
,5302,25 ,28 
,5303,25 ,29 
,5304,25 ,30 
,5305,25 ,31 
,5306,25 ,30 
,5307,25 ,31 
,5308,25 ,30 
,5309,25 ,29 
,5310,25 ,32 
,5311,25 ,30 
,5312,25 ,30 
,5313,25 ,31 
,5314,25 ,30 
,5315,25 ,29 
,5316,25 ,30 
,5317,25 ,29 
,5318,25 ,32 
,5319,25 ,32 
,5320,25 ,30 
,5321,25 ,29 
,5322,25 ,30 
,5323,25 ,30 
,5324,25 ,31 
,5325,24 ,28 
,5326,25 ,30 
,5327,25 ,31 
,5328,25 ,28 
,5329,25 ,28 
,5330,25 ,28 
,5331,25 ,32 
,5332,25 ,31 
,5333,26 ,32 
,5334,25 ,31 
,5335,26 ,32 
,5336,25 ,31 
,5337,26 ,31 
,5338,25 ,30 
,5339,25 ,30 
,5340,27 ,33 
,5341,28 ,37 
,5342,29 ,35 
,5343,30 ,37 
,5344,29 ,37 
,5345,28 ,34 
,5346,29 ,36 
,5347,29 ,37 
,5348,29 ,38 
,5349,29 ,42 
,5350,29 ,37 
,5351,29 ,38 
,5352,29 ,35 
,5353,28 ,34 
,5354,30 ,47 
,5355,29 ,37 
,5356,28 ,34 
,5357,29 ,39 
,5358,29 ,40 
,5359,29 ,39 
,5360,30 ,37 
,5361,29 ,39 
,5362,30 ,46 
,5363,30 ,42 
,5364,29 ,39 
,5365,30 ,39 
,5366,31 ,40 
,5367,33 ,51 
,5368,33 ,43 
,5369,32 ,44 
,5370,33 ,46 
,5371,29 ,53 
,5372,29 ,41 
,5373,28 ,35 
,5374,29 ,40 
,5375,29 ,35 
,5376,30 ,45 
,5377,29 ,36 
,5378,30 ,37 
,5379,29 ,39 
,5380,29 ,43 
,5381,28 ,41 
,5382,28 ,41 
,5383,29 ,39 
,5384,27 ,38 
,5385,28 ,38 
,5386,28 ,35 
,5387,28 ,37 
,5388,28 ,39 
,5389,29 ,44 
,5390,30 ,44 
,5391,29 ,47 
,5392,29 ,40 
,5393,29 ,37 
,5394,29 ,38 
,5395,29 ,35 
,5396,30 ,38 
,5397,29 ,36 
,5398,28 ,35 
,5399,29 ,48 
,5400,30 ,39 
,5401,28 ,36 
,5402,28 ,44 
,5403,28 ,36 
,5404,30 ,40 
,5405,30 ,42 
,5406,29 ,40 
,5407,28 ,41 
,5408,29 ,39 
,5409,29 ,41 
,5410,29 ,43 
,5411,28 ,34 
,5412,29 ,38 
,5413,29 ,40 
,5414,30 ,43 
,5415,29 ,39 
,5416,29 ,38 
,5417,30 ,38 
,5418,29 ,37 
,5419,30 ,41 
,5420,29 ,38 
,5421,29 ,39 
,5422,30 ,38 
,5423,30 ,41 
,5424,30 ,41 
,5425,30 ,38 
,5426,29 ,40 
,5427,29 ,37 
,5428,32 ,51 
,5429,30 ,38 
,5430,31 ,48 
,5431,30 ,41 
,5432,31 ,47 
,5433,32 ,44 
,5434,31 ,41 
,5435,29 ,37 
,5436,28 ,34 
,5437,29 ,38 
,5438,28 ,34 
,5439,29 ,37 
,5440,29 ,36 
,5441,29 ,37 
,5442,30 ,46 
,5443,29 ,37 
,5444,29 ,37 
,5445,29 ,38 
,5446,29 ,36 
,5447,28 ,34 
,5448,30 ,47 
,5449,28 ,34 
,5450,28 ,34 
,5451,29 ,39 
,5452,29 ,41 
,5453,29 ,39 
,5454,30 ,37 
,5455,29 ,39 
,5456,30 ,42 
,5457,30 ,42 
,5458,30 ,41 
,5459,29 ,37 
,5460,31 ,38 
,5461,31 ,43 
,5462,33 ,43 
,5463,32 ,44 
,5464,33 ,46 
,5465,28 ,33 
,5466,28 ,34 
,5467,28 ,34 
,5468,29 ,37 
,5469,28 ,33 
,5470,29 ,36 
,5471,29 ,37 
,5472,30 ,36 
,5473,29 ,38 
,5474,28 ,39 
,5475,29 ,38 
,5476,28 ,36 
,5477,29 ,38 
,5478,28 ,37 
,5479,29 ,37 
,5480,28 ,38 
,5481,28 ,37 
,5482,28 ,36 
,5483,30 ,38 
,5484,29 ,39 
,5485,29 ,47 
,5486,29 ,40 
,5487,29 ,42 
,5488,29 ,38 
,5489,29 ,35 
,5490,30 ,38 
,5491,29 ,36 
,5492,29 ,35 
,5493,29 ,48 
,5494,30 ,39 
,5495,28 ,36 
,5496,28 ,44 
,5497,28 ,36 
,5498,30 ,39 
,5499,30 ,42 
,5500,29 ,40 
,5501,28 ,41 
,5502,29 ,39 
,5503,29 ,41 
,5504,29 ,41 
,5505,28 ,34 
,5506,29 ,38 
,5507,29 ,40 
,5508,30 ,43 
,5509,29 ,39 
,5510,29 ,38 
,5511,30 ,38 
,5512,29 ,37 
,5513,30 ,41 
,5514,29 ,38 
,5515,29 ,39 
,5516,30 ,38 
,5517,30 ,41 
,5518,29 ,36 
,5519,31 ,43 
,5520,29 ,40 
,5521,30 ,39 
,5522,30 ,46 
,5523,30 ,42 
,5524,31 ,41 
,5525,30 ,41 
,5526,31 ,52 
,5527,31 ,44 
,5528,31 ,45 
,5529,28 ,34 
,5530,28 ,33 
,5531,29 ,36 
,5532,28 ,35 
,5533,29 ,37 
,5534,29 ,38 
,5535,29 ,37 
,5536,30 ,46 
,5537,29 ,37 
,5538,29 ,37 
,5539,29 ,38 
,5540,29 ,40 
,5541,28 ,34 
,5542,30 ,47 
,5543,28 ,34 
,5544,28 ,34 
,5545,29 ,39 
,5546,29 ,41 
,5547,29 ,39 
,5548,30 ,37 
,5549,29 ,39 
,5550,30 ,42 
,5551,30 ,42 
,5552,30 ,41 
,5553,30 ,50 
,5554,32 ,42 
,5555,32 ,48 
,5556,33 ,43 
,5557,32 ,44 
,5558,33 ,46 
,5559,28 ,34 
,5560,29 ,36 
,5561,29 ,37 
,5562,29 ,35 
,5563,27 ,32 
,5564,28 ,36 
,5565,29 ,37 
,5566,28 ,36 
,5567,29 ,37 
,5568,28 ,35 
,5569,29 ,39 
,5570,29 ,40 
,5571,29 ,38 
,5572,28 ,35 
,5573,29 ,44 
,5574,29 ,35 
,5575,28 ,37 
,5576,29 ,36 
,5577,29 ,37 
,5578,29 ,39 
,5579,29 ,47 
,5580,29 ,40 
,5581,29 ,36 
,5582,29 ,38 
,5583,29 ,35 
,5584,30 ,38 
,5585,29 ,36 
,5586,29 ,35 
,5587,29 ,48 
,5588,30 ,39 
,5589,28 ,36 
,5590,28 ,44 
,5591,28 ,36 
,5592,30 ,39 
,5593,30 ,42 
,5594,30 ,42 
,5595,28 ,41 
,5596,30 ,39 
,5597,29 ,40 
,5598,29 ,41 
,5599,28 ,34 
,5600,29 ,38 
,5601,29 ,40 
,5602,30 ,43 
,5603,29 ,39 
,5604,29 ,38 
,5605,30 ,38 
,5606,29 ,37 
,5607,30 ,41 
,5608,29 ,38 
,5609,29 ,39 
,5610,30 ,38 
,5611,30 ,41 
,5612,29 ,36 
,5613,31 ,43 
,5614,29 ,40 
,5615,30 ,39 
,5616,31 ,52 
,5617,30 ,42 
,5618,31 ,41 
,5619,30 ,41 
,5620,31 ,52 
,5621,31 ,44 
,5622,31 ,45 
,5623,28 ,34 
,5624,27 ,32 
,5625,29 ,35 
,5626,28 ,40 
,5627,29 ,40 
,5628,28 ,38 
,5629,29 ,37 
,5630,29 ,37 
,5631,29 ,39 
,5632,29 ,37 
,5633,29 ,38 
,5634,29 ,40 
,5635,28 ,34 
,5636,30 ,47 
,5637,28 ,34 
,5638,28 ,34 
,5639,29 ,39 
,5640,29 ,41 
,5641,29 ,39 
,5642,30 ,37 
,5643,29 ,39 
,5644,30 ,42 
,5645,30 ,42 
,5646,30 ,41 
,5647,31 ,40 
,5648,32 ,42 
,5649,32 ,48 
,5650,32 ,44 
,5651,32 ,45 
,5652,31 ,46 
,5653,28 ,34 
,5654,29 ,36 
,5655,29 ,37 
,5656,29 ,36 
,5657,27 ,32 
,5658,29 ,41 
,5659,28 ,35 
,5660,29 ,35 
,5661,28 ,40 
,5662,29 ,40 
,5663,28 ,38 
,5664,29 ,37 
,5665,29 ,39 
,5666,29 ,39 
,5667,29 ,40 
,5668,29 ,42 
,5669,28 ,35 
,5670,28 ,44 
,5671,29 ,35 
,5672,29 ,37 
,5673,29 ,37 
,5674,29 ,39 
,5675,29 ,36 
,5676,29 ,39 
,5677,29 ,39 
,5678,30 ,39 
,5679,29 ,35 
,5680,29 ,36 
,5681,29 ,36 
,5682,29 ,38 
,5683,29 ,37 
,5684,29 ,38 
,5685,29 ,40 
,5686,29 ,35 
,5687,30 ,38 
,5688,29 ,36 
,5689,29 ,35 
,5690,29 ,48 
,5691,30 ,39 
,5692,28 ,36 
,5693,28 ,44 
,5694,28 ,34 
,5695,30 ,47 
,5696,28 ,34 
,5697,28 ,36 
,5698,30 ,39 
,5699,30 ,42 
,5700,30 ,42 
,5701,28 ,41 
,5702,30 ,39 
,5703,29 ,40 
,5704,29 ,41 
,5705,28 ,34 
,5706,29 ,39 
,5707,29 ,41 
,5708,28 ,34 
,5709,29 ,38 
,5710,29 ,40 
,5711,30 ,43 
,5712,29 ,39 
,5713,29 ,38 
,5714,30 ,38 
,5715,29 ,37 
,5716,29 ,39 
,5717,30 ,37 
,5718,29 ,39 
,5719,30 ,41 
,5720,29 ,38 
,5721,29 ,39 
,5722,30 ,38 
,5723,30 ,41 
,5724,29 ,36 
,5725,31 ,43 
,5726,29 ,40 
,5727,30 ,42 
,5728,30 ,42 
,5729,30 ,41 
,5730,30 ,39 
,5731,31 ,52 
,5732,30 ,42 
,5733,31 ,41 
,5734,30 ,41 
,5735,31 ,52 
,5736,31 ,44 
,5737,31 ,45 
,5738,31 ,40 
,5739,32 ,42 
,5740,32 ,48 
,5741,32 ,44 
,5742,32 ,45 
,5743,31 ,46 
,5744,28 ,34 
,5745,27 ,32 
,5746,29 ,35 
,5747,28 ,40 
,5748,29 ,40 
,5749,28 ,38 
,5750,29 ,37 
,5751,29 ,37 
,5752,29 ,39 
,5753,29 ,37 
,5754,29 ,38 
,5755,29 ,40 
,5756,28 ,34 
,5757,30 ,47 
,5758,28 ,34 
,5759,28 ,34 
,5760,29 ,39 
,5761,29 ,41 
,5762,29 ,39 
,5763,30 ,37 
,5764,29 ,39 
,5765,30 ,42 
,5766,30 ,42 
,5767,30 ,41 
,5768,31 ,40 
,5769,32 ,42 
,5770,32 ,48 
,5771,32 ,44 
,5772,32 ,45 
,5773,31 ,46 
,5774,28 ,34 
,5775,27 ,32 
,5776,29 ,35 
,5777,28 ,40 
,5778,29 ,40 
,5779,28 ,38 
,5780,29 ,37 
,5781,29 ,37 
,5782,29 ,39 
,5783,29 ,37 
,5784,29 ,38 
,5785,29 ,40 
,5786,28 ,34 
,5787,30 ,47 
,5788,28 ,34 
,5789,28 ,34 
,5790,29 ,39 
,5791,29 ,41 
,5792,29 ,39 
,5793,30 ,37 
,5794,29 ,39 
,5795,30 ,42 
,5796,30 ,42 
,5797,30 ,41 
,5798,31 ,40 
,5799,32 ,42 
,5800,32 ,48 
,5801,32 ,44 
,5802,32 ,45 
,5803,31 ,46 
,5804,26 ,31 
,5805,26 ,29 
,5806,26 ,29 
,5807,26 ,31 
,5808,26 ,31 
,5809,26 ,28 
,5810,26 ,30 
,5811,26 ,33 
,5812,25 ,30 
,5813,26 ,33 
,5814,26 ,32 
,5815,25 ,32 
,5816,26 ,32 
,5817,26 ,32 
,5818,26 ,30 
,5819,26 ,29 
,5820,25 ,30 
,5821,25 ,29 
,5822,26 ,30 
,5823,25 ,30 
,5824,25 ,29 
,5825,25 ,29 
,5826,26 ,31 
,5827,25 ,31 
,5828,25 ,30 
,5829,25 ,29 
,5830,25 ,27 
,5831,25 ,31 
,5832,26 ,30 
,5833,25 ,29 
,5834,26 ,29 
,5835,26 ,30 
,5836,25 ,31 
,5837,25 ,29 
,5838,25 ,31 
,5839,25 ,27 
,5840,25 ,29 
,5841,26 ,28 
,5842,26 ,30 
,5843,25 ,29 
,5844,25 ,29 
,5845,26 ,29 
,5846,25 ,30 
,5847,26 ,32 
,5848,25 ,29 
,5849,26 ,31 
,5850,26 ,31 
,5851,25 ,28 
,5852,26 ,30 
,5853,26 ,29 
,5854,25 ,30 
,5855,25 ,28 
,5856,25 ,30 
,5857,25 ,30 
,5858,26 ,30 
,5859,25 ,28 
,5860,26 ,32 
,5861,26 ,32 
,5862,26 ,32 
,5863,26 ,31 
,5864,25 ,29 
,5865,26 ,33 
,5866,26 ,30 
,5867,26 ,33 
,5868,26 ,31 
,5869,25 ,35 
,5870,26 ,32 
,5871,25 ,29 
,5872,26 ,31 
,5873,27 ,32 
,5874,26 ,30 
,5875,26 ,31 
,5876,25 ,29 
,5877,26 ,30 
,5878,26 ,32 
,5879,26 ,30 
,5880,25 ,28 
,5881,25 ,29 
,5882,26 ,31 
,5883,26 ,31 
,5884,26 ,31 
,5885,25 ,28 
,5886,26 ,30 
,5887,25 ,33 
,5888,26 ,33 
,5889,25 ,31 
,5890,26 ,29 
,5891,25 ,28 
,5892,26 ,29 
,5893,25 ,31 
,5894,26 ,32 
,5895,26 ,31 
,5896,25 ,32 
,5897,25 ,29 
,5898,25 ,28 
,5899,25 ,31 
,5900,25 ,32 
,5901,25 ,32 
,5902,25 ,30 
,5903,25 ,29 
,5904,26 ,33 
,5905,25 ,28 
,5906,25 ,30 
,5907,25 ,29 
,5908,25 ,30 
,5909,26 ,30 
,5910,25 ,32 
,5911,25 ,29 
,5912,25 ,30 
,5913,26 ,32 
,5914,25 ,28 
,5915,25 ,29 
,5916,25 ,30 
,5917,25 ,28 
,5918,25 ,29 
,5919,25 ,29 
,5920,25 ,29 
,5921,25 ,30 
,5922,25 ,30 
,5923,24 ,29 
,5924,25 ,28 
,5925,25 ,32 
,5926,25 ,29 
,5927,25 ,31 
,5928,25 ,30 
,5929,25 ,33 
,5930,25 ,34 
,5931,25 ,33 
,5932,25 ,29 
,5933,25 ,28 
,5934,25 ,35 
,5935,25 ,29 
,5936,26 ,31 
,5937,25 ,29 
,5938,26 ,31 
,5939,26 ,32 
,5940,25 ,30 
,5941,26 ,32 
,5942,25 ,28 
,5943,26 ,34 
,5944,26 ,31 
,5945,25 ,30 
,5946,26 ,33 
,5947,26 ,33 
,5948,26 ,29 
,5949,26 ,31 
,5950,26 ,31 
,5951,26 ,31 
,5952,26 ,30 
,5953,25 ,32 
,5954,26 ,29 
,5955,26 ,33 
,5956,26 ,32 
,5957,26 ,31 
,5958,26 ,32 
,5959,25 ,29 
,5960,25 ,29 
,5961,26 ,31 
,5962,26 ,31 
,5963,25 ,32 
,5964,25 ,29 
,5965,25 ,30 
,5966,25 ,31 
,5967,25 ,29 
,5968,25 ,31 
,5969,26 ,31 
,5970,25 ,30 
,5971,25 ,31 
,5972,25 ,29 
,5973,25 ,29 
,5974,25 ,28 
,5975,25 ,28 
,5976,25 ,29 
,5977,25 ,29 
,5978,24 ,29 
,5979,25 ,31 
,5980,25 ,30 
,5981,25 ,32 
,5982,25 ,31 
,5983,26 ,35 
,5984,26 ,32 
,5985,26 ,30 
,5986,27 ,32 
,5987,26 ,30 
,5988,26 ,31 
,5989,26 ,28 
,5990,26 ,32 
,5991,27 ,32 
,5992,26 ,29 
,5993,26 ,29 
,5994,26 ,30 
,5995,26 ,33 
,5996,26 ,29 
,5997,25 ,29 
,5998,25 ,28 
,5999,26 ,31 
,6000,26 ,29 
,6001,25 ,29 
,6002,26 ,30 
,6003,25 ,32 
,6004,26 ,32 
,6005,25 ,33 
,6006,25 ,29 
,6007,25 ,31 
,6008,26 ,30 
,6009,26 ,30 
,6010,25 ,30 
,6011,25 ,31 
,6012,25 ,32 
,6013,25 ,32 
,6014,25 ,29 
,6015,25 ,29 
,6016,25 ,28 
,6017,25 ,29 
,6018,25 ,35 
,6019,25 ,29 
,6020,25 ,28 
,6021,25 ,31 
,6022,25 ,28 
,6023,25 ,30 
,6024,25 ,28 
,6025,26 ,31 
,6026,25 ,29 
,6027,25 ,29 
,6028,25 ,32 
,6029,25 ,30 
,6030,24 ,29 
,6031,25 ,31 
,6032,25 ,28 
,6033,25 ,31 
,6034,25 ,33 
,6035,25 ,29 
,6036,25 ,28 
,6037,25 ,29 
,6038,25 ,31 
,6039,25 ,32 
,6040,25 ,30 
,6041,25 ,29 
,6042,25 ,31 
,6043,25 ,32 
,6044,24 ,28 
,6045,26 ,34 
,6046,26 ,30 
,6047,26 ,33 
,6048,26 ,32 
,6049,25 ,32 
,6050,25 ,29 
,6051,25 ,29 
,6052,25 ,30 
,6053,26 ,31 
,6054,26 ,32 
,6055,26 ,33 
,6056,25 ,29 
,6057,26 ,30 
,6058,26 ,30 
,6059,25 ,29 
,6060,26 ,30 
,6061,25 ,30 
,6062,25 ,27 
,6063,25 ,30 
,6064,25 ,29 
,6065,25 ,31 
,6066,25 ,31 
,6067,25 ,33 
,6068,25 ,31 
,6069,25 ,32 
,6070,25 ,28 
,6071,25 ,28 
,6072,25 ,29 
,6073,25 ,29 
,6074,24 ,27 
,6075,25 ,31 
,6076,25 ,28 
,6077,26 ,31 
,6078,25 ,32 
,6079,25 ,29 
,6080,25 ,30 
,6081,26 ,32 
,6082,26 ,31 
,6083,26 ,31 
,6084,26 ,29 
,6085,27 ,31 
,6086,26 ,29 
,6087,27 ,32 
,6088,26 ,32 
,6089,27 ,33 
,6090,26 ,31 
,6091,26 ,29 
,6092,25 ,28 
,6093,25 ,28 
,6094,25 ,32 
,6095,26 ,29 
,6096,25 ,30 
,6097,26 ,32 
,6098,26 ,31 
,6099,25 ,30 
,6100,25 ,31 
,6101,25 ,28 
,6102,25 ,30 
,6103,25 ,31 
,6104,25 ,30 
,6105,25 ,32 
,6106,26 ,33 
,6107,25 ,30 
,6108,25 ,28 
,6109,25 ,29 
,6110,25 ,30 
,6111,25 ,31 
,6112,25 ,30 
,6113,25 ,31 
,6114,25 ,30 
,6115,25 ,29 
,6116,25 ,32 
,6117,25 ,30 
,6118,25 ,30 
,6119,25 ,31 
,6120,25 ,30 
,6121,25 ,29 
,6122,25 ,30 
,6123,25 ,29 
,6124,25 ,32 
,6125,25 ,32 
,6126,25 ,30 
,6127,25 ,29 
,6128,25 ,30 
,6129,25 ,30 
,6130,25 ,31 
,6131,24 ,28 
,6132,25 ,30 
,6133,25 ,31 
,6134,25 ,28 
,6135,25 ,28 
,6136,25 ,28 
,6137,25 ,32 
,6138,25 ,31 
,6139,26 ,32 
,6140,25 ,31 
,6141,26 ,32 
,6142,25 ,31 
,6143,26 ,31 
,6144,25 ,30 
,6145,25 ,30 
,6146,27 ,33 
,6147,28 ,37 
,6148,29 ,35 
,6149,30 ,37 
,6150,29 ,36 
,6151,29 ,34 
,6152,29 ,35 
,6153,30 ,37 
,6154,29 ,37 
,6155,28 ,34 
,6156,29 ,36 
,6157,27 ,34 
,6158,29 ,36 
,6159,29 ,39 
,6160,30 ,37 
,6161,30 ,39 
,6162,29 ,37 
,6163,29 ,38 
,6164,29 ,42 
,6165,29 ,37 
,6166,29 ,38 
,6167,29 ,35 
,6168,29 ,44 
,6169,29 ,36 
,6170,29 ,38 
,6171,30 ,37 
,6172,30 ,37 
,6173,28 ,34 
,6174,30 ,47 
,6175,29 ,37 
,6176,29 ,38 
,6177,28 ,34 
,6178,29 ,39 
,6179,29 ,40 
,6180,29 ,42 
,6181,29 ,35 
,6182,30 ,40 
,6183,31 ,39 
,6184,31 ,45 
,6185,29 ,39 
,6186,30 ,37 
,6187,29 ,39 
,6188,30 ,40 
,6189,30 ,46 
,6190,30 ,42 
,6191,29 ,39 
,6192,30 ,41 
,6193,31 ,38 
,6194,31 ,39 
,6195,31 ,44 
,6196,32 ,40 
,6197,30 ,39 
,6198,31 ,40 
,6199,33 ,51 
,6200,33 ,43 
,6201,32 ,44 
,6202,33 ,46 
,6203,29 ,53 
,6204,29 ,41 
,6205,28 ,35 
,6206,29 ,40 
,6207,29 ,35 
,6208,30 ,45 
,6209,29 ,36 
,6210,30 ,37 
,6211,29 ,39 
,6212,29 ,43 
,6213,28 ,41 
,6214,28 ,41 
,6215,29 ,39 
,6216,27 ,38 
,6217,28 ,38 
,6218,28 ,35 
,6219,28 ,37 
,6220,28 ,39 
,6221,29 ,44 
,6222,30 ,44 
,6223,29 ,47 
,6224,29 ,40 
,6225,29 ,37 
,6226,29 ,38 
,6227,29 ,35 
,6228,30 ,38 
,6229,29 ,36 
,6230,28 ,35 
,6231,29 ,48 
,6232,30 ,39 
,6233,28 ,36 
,6234,28 ,44 
,6235,28 ,36 
,6236,30 ,40 
,6237,30 ,42 
,6238,29 ,40 
,6239,28 ,41 
,6240,29 ,39 
,6241,29 ,41 
,6242,29 ,43 
,6243,28 ,34 
,6244,29 ,38 
,6245,29 ,40 
