#name,id,P12,P13,P14,P15,kpi7_avg,kpi7_max,
,3594,115 ,71 ,51 ,5 ,25 ,29 ,TRUE
,3595,115 ,71 ,51 ,7 ,25 ,35 ,TRUE
,3596,115 ,71 ,51 ,8 ,25 ,29 ,TRUE
,3597,115 ,71 ,51 ,10 ,25 ,28 ,TRUE
,3598,115 ,71 ,58 ,0 ,25 ,31 ,TRUE
,3599,115 ,71 ,58 ,1 ,25 ,28 ,TRUE
,3600,115 ,71 ,58 ,2 ,25 ,30 ,TRUE
,3601,115 ,71 ,58 ,4 ,25 ,28 ,TRUE
,3602,115 ,71 ,58 ,5 ,26 ,31 ,TRUE
,3603,115 ,71 ,58 ,7 ,25 ,29 ,TRUE
,3604,115 ,71 ,58 ,8 ,25 ,29 ,TRUE
,3605,115 ,71 ,58 ,10 ,25 ,32 ,TRUE
,3606,115 ,71 ,65 ,0 ,25 ,30 ,TRUE
,3607,115 ,71 ,65 ,1 ,24 ,29 ,TRUE
,3608,115 ,71 ,65 ,2 ,25 ,31 ,TRUE
,3609,115 ,71 ,65 ,4 ,25 ,28 ,TRUE
,3610,115 ,71 ,65 ,5 ,25 ,31 ,TRUE
,3611,115 ,71 ,65 ,7 ,25 ,33 ,TRUE
,3612,115 ,71 ,65 ,8 ,25 ,29 ,TRUE
,3613,115 ,71 ,65 ,10 ,25 ,28 ,TRUE
,3614,115 ,71 ,72 ,0 ,25 ,29 ,TRUE
,3615,115 ,71 ,72 ,1 ,25 ,31 ,TRUE
,3616,115 ,71 ,72 ,2 ,25 ,32 ,TRUE
,3617,115 ,71 ,72 ,4 ,25 ,30 ,TRUE
,3618,115 ,71 ,72 ,5 ,25 ,29 ,TRUE
,3619,115 ,71 ,72 ,7 ,25 ,31 ,TRUE
,3620,115 ,71 ,72 ,8 ,25 ,32 ,TRUE
,3621,115 ,71 ,72 ,10 ,24 ,28 ,TRUE
,3622,115 ,71 ,80 ,0 ,26 ,34 ,TRUE
,3623,115 ,71 ,80 ,1 ,26 ,30 ,TRUE
,3624,115 ,71 ,80 ,2 ,26 ,33 ,TRUE
,3625,115 ,71 ,80 ,4 ,26 ,32 ,TRUE
,3626,115 ,71 ,80 ,5 ,25 ,32 ,TRUE
,3627,115 ,71 ,80 ,7 ,25 ,29 ,TRUE
,3628,115 ,71 ,80 ,8 ,25 ,29 ,TRUE
,3629,115 ,71 ,80 ,10 ,25 ,30 ,TRUE
,3630,115 ,75 ,30 ,0 ,26 ,31 ,TRUE
,3631,115 ,75 ,30 ,5 ,26 ,32 ,TRUE
,3632,115 ,75 ,30 ,10 ,26 ,33 ,TRUE
,3633,115 ,75 ,36 ,0 ,25 ,29 ,TRUE
,3634,115 ,75 ,36 ,5 ,26 ,30 ,TRUE
,3635,115 ,75 ,36 ,10 ,26 ,30 ,TRUE
,3636,115 ,75 ,43 ,0 ,25 ,29 ,TRUE
,3637,115 ,75 ,43 ,5 ,26 ,30 ,TRUE
,3638,115 ,75 ,43 ,10 ,25 ,30 ,TRUE
,3639,115 ,75 ,50 ,0 ,25 ,27 ,TRUE
,3640,115 ,75 ,50 ,5 ,25 ,30 ,TRUE
,3641,115 ,75 ,50 ,10 ,25 ,29 ,TRUE
,3642,115 ,75 ,56 ,0 ,25 ,31 ,TRUE
,3643,115 ,75 ,56 ,5 ,25 ,31 ,TRUE
,3644,115 ,75 ,56 ,10 ,25 ,33 ,TRUE
,3645,115 ,75 ,63 ,0 ,25 ,31 ,TRUE
,3646,115 ,75 ,63 ,5 ,25 ,32 ,TRUE
,3647,115 ,75 ,63 ,10 ,25 ,28 ,TRUE
,3648,115 ,75 ,70 ,0 ,25 ,28 ,TRUE
,3649,115 ,75 ,70 ,5 ,25 ,29 ,TRUE
,3650,115 ,75 ,70 ,10 ,25 ,29 ,TRUE
,3651,115 ,75 ,76 ,0 ,24 ,27 ,TRUE
,3652,115 ,75 ,76 ,5 ,25 ,31 ,TRUE
,3653,115 ,75 ,76 ,10 ,25 ,28 ,TRUE
,3654,115 ,75 ,83 ,0 ,26 ,31 ,TRUE
,3655,115 ,75 ,83 ,5 ,25 ,32 ,TRUE
,3656,115 ,75 ,83 ,10 ,25 ,29 ,TRUE
,3657,115 ,75 ,90 ,0 ,25 ,30 ,TRUE
,3658,115 ,75 ,90 ,5 ,26 ,32 ,TRUE
,3659,115 ,75 ,90 ,10 ,26 ,31 ,TRUE
,3660,115 ,77 ,30 ,0 ,26 ,31 ,TRUE
,3661,115 ,77 ,30 ,1 ,26 ,29 ,TRUE
,3662,115 ,77 ,30 ,2 ,27 ,31 ,TRUE
,3663,115 ,77 ,30 ,4 ,26 ,29 ,TRUE
,3664,115 ,77 ,30 ,5 ,27 ,32 ,TRUE
,3665,115 ,77 ,30 ,7 ,26 ,32 ,TRUE
,3666,115 ,77 ,30 ,8 ,27 ,33 ,TRUE
,3667,115 ,77 ,30 ,10 ,26 ,31 ,TRUE
,3668,115 ,77 ,37 ,0 ,26 ,29 ,TRUE
,3669,115 ,77 ,37 ,1 ,25 ,28 ,TRUE
,3670,115 ,77 ,37 ,2 ,25 ,28 ,TRUE
,3671,115 ,77 ,37 ,4 ,25 ,32 ,TRUE
,3672,115 ,77 ,37 ,5 ,26 ,29 ,TRUE
,3673,115 ,77 ,37 ,7 ,25 ,30 ,TRUE
,3674,115 ,77 ,37 ,8 ,26 ,32 ,TRUE
,3675,115 ,77 ,37 ,10 ,26 ,31 ,TRUE
,3676,115 ,77 ,44 ,0 ,25 ,30 ,TRUE
,3677,115 ,77 ,44 ,1 ,25 ,31 ,TRUE
,3678,115 ,77 ,44 ,2 ,25 ,28 ,TRUE
,3679,115 ,77 ,44 ,4 ,25 ,30 ,TRUE
,3680,115 ,77 ,44 ,5 ,25 ,31 ,TRUE
,3681,115 ,77 ,44 ,7 ,25 ,30 ,TRUE
,3682,115 ,77 ,44 ,8 ,25 ,32 ,TRUE
,3683,115 ,77 ,44 ,10 ,26 ,33 ,TRUE
,3684,115 ,77 ,51 ,0 ,25 ,30 ,TRUE
,3685,115 ,77 ,51 ,1 ,25 ,28 ,TRUE
,3686,115 ,77 ,51 ,2 ,25 ,29 ,TRUE
,3687,115 ,77 ,51 ,4 ,25 ,30 ,TRUE
,3688,115 ,77 ,51 ,5 ,25 ,31 ,TRUE
,3689,115 ,77 ,51 ,7 ,25 ,30 ,TRUE
,3690,115 ,77 ,51 ,8 ,25 ,31 ,TRUE
,3691,115 ,77 ,51 ,10 ,25 ,30 ,TRUE
,3692,115 ,77 ,58 ,0 ,25 ,29 ,TRUE
,3693,115 ,77 ,58 ,1 ,25 ,32 ,TRUE
,3694,115 ,77 ,58 ,2 ,25 ,30 ,TRUE
,3695,115 ,77 ,58 ,4 ,25 ,30 ,TRUE
,3696,115 ,77 ,58 ,5 ,25 ,31 ,TRUE
,3697,115 ,77 ,58 ,7 ,25 ,30 ,TRUE
,3698,115 ,77 ,58 ,8 ,25 ,29 ,TRUE
,3699,115 ,77 ,58 ,10 ,25 ,30 ,TRUE
,3700,115 ,77 ,65 ,0 ,25 ,29 ,TRUE
,3701,115 ,77 ,65 ,1 ,25 ,32 ,TRUE
,3702,115 ,77 ,65 ,2 ,25 ,32 ,TRUE
,3703,115 ,77 ,65 ,4 ,25 ,30 ,TRUE
,3704,115 ,77 ,65 ,5 ,25 ,29 ,TRUE
,3705,115 ,77 ,65 ,7 ,25 ,30 ,TRUE
,3706,115 ,77 ,65 ,8 ,25 ,30 ,TRUE
,3707,115 ,77 ,65 ,10 ,25 ,31 ,TRUE
,3708,115 ,77 ,72 ,0 ,24 ,28 ,TRUE
,3709,115 ,77 ,72 ,1 ,25 ,30 ,TRUE
,3710,115 ,77 ,72 ,2 ,25 ,31 ,TRUE
,3711,115 ,77 ,72 ,4 ,25 ,28 ,TRUE
,3712,115 ,77 ,72 ,5 ,25 ,28 ,TRUE
,3713,115 ,77 ,72 ,7 ,25 ,28 ,TRUE
,3714,115 ,77 ,72 ,8 ,25 ,32 ,TRUE
,3715,115 ,77 ,72 ,10 ,25 ,31 ,TRUE
,3716,115 ,77 ,80 ,0 ,26 ,32 ,TRUE
,3717,115 ,77 ,80 ,1 ,25 ,31 ,TRUE
,3718,115 ,77 ,80 ,2 ,26 ,32 ,TRUE
,3719,115 ,77 ,80 ,4 ,25 ,31 ,TRUE
,3720,115 ,77 ,80 ,5 ,26 ,31 ,TRUE
,3721,115 ,77 ,80 ,7 ,25 ,30 ,TRUE
,3722,115 ,77 ,80 ,8 ,25 ,30 ,TRUE
,3723,115 ,77 ,80 ,10 ,27 ,33 ,TRUE
,3724,115 ,80 ,30 ,0 ,28 ,37 ,TRUE
,3725,115 ,80 ,30 ,5 ,29 ,35 ,TRUE
,3726,115 ,80 ,30 ,10 ,29 ,36 ,TRUE
,3727,115 ,80 ,36 ,0 ,28 ,36 ,TRUE
,3728,115 ,80 ,36 ,5 ,28 ,34 ,TRUE
,3729,115 ,80 ,36 ,10 ,28 ,34 ,TRUE
,3730,115 ,80 ,43 ,0 ,29 ,37 ,TRUE
,3731,115 ,80 ,43 ,5 ,29 ,34 ,TRUE
,3732,115 ,80 ,43 ,10 ,29 ,42 ,TRUE
,3733,115 ,80 ,50 ,0 ,29 ,37 ,TRUE
,3734,115 ,80 ,50 ,5 ,29 ,38 ,TRUE
,3735,115 ,80 ,50 ,10 ,29 ,35 ,TRUE
,3736,115 ,80 ,56 ,0 ,28 ,34 ,TRUE
,3737,115 ,80 ,56 ,5 ,30 ,47 ,TRUE
,3738,115 ,80 ,56 ,10 ,29 ,37 ,TRUE
,3739,115 ,80 ,63 ,0 ,28 ,34 ,TRUE
,3740,115 ,80 ,63 ,5 ,29 ,39 ,TRUE
,3741,115 ,80 ,63 ,10 ,29 ,40 ,TRUE
,3742,115 ,80 ,70 ,0 ,29 ,39 ,TRUE
,3743,115 ,80 ,70 ,5 ,30 ,37 ,TRUE
,3744,115 ,80 ,70 ,10 ,29 ,39 ,TRUE
,3745,115 ,80 ,76 ,0 ,30 ,46 ,TRUE
,3746,115 ,80 ,76 ,5 ,30 ,42 ,TRUE
,3747,115 ,80 ,76 ,10 ,29 ,39 ,TRUE
,3748,115 ,80 ,83 ,0 ,30 ,39 ,TRUE
,3749,115 ,80 ,83 ,5 ,31 ,40 ,TRUE
,3750,115 ,80 ,83 ,10 ,33 ,51 ,TRUE
,3751,115 ,80 ,90 ,0 ,33 ,43 ,TRUE
,3752,115 ,80 ,90 ,5 ,32 ,44 ,TRUE
,3753,115 ,80 ,90 ,10 ,32 ,43 ,TRUE
,3754,115 ,82 ,30 ,0 ,29 ,53 ,TRUE
,3755,115 ,82 ,30 ,1 ,29 ,41 ,TRUE
,3756,115 ,82 ,30 ,2 ,28 ,35 ,TRUE
,3757,115 ,82 ,30 ,4 ,29 ,40 ,TRUE
,3758,115 ,82 ,30 ,5 ,29 ,35 ,TRUE
,3759,115 ,82 ,30 ,7 ,29 ,37 ,TRUE
,3760,115 ,82 ,30 ,8 ,28 ,35 ,TRUE
,3761,115 ,82 ,30 ,10 ,29 ,36 ,TRUE
,3762,115 ,82 ,37 ,0 ,28 ,37 ,TRUE
,3763,115 ,82 ,37 ,1 ,29 ,41 ,TRUE
,3764,115 ,82 ,37 ,2 ,28 ,41 ,TRUE
,3765,115 ,82 ,37 ,4 ,28 ,41 ,TRUE
,3766,115 ,82 ,37 ,5 ,29 ,39 ,TRUE
,3767,115 ,82 ,37 ,7 ,28 ,37 ,TRUE
,3768,115 ,82 ,37 ,8 ,29 ,41 ,TRUE
,3769,115 ,82 ,37 ,10 ,28 ,34 ,TRUE
,3770,115 ,82 ,44 ,0 ,28 ,37 ,TRUE
,3771,115 ,82 ,44 ,1 ,28 ,39 ,TRUE
,3772,115 ,82 ,44 ,2 ,29 ,37 ,TRUE
,3773,115 ,82 ,44 ,4 ,29 ,39 ,TRUE
,3774,115 ,82 ,44 ,5 ,29 ,38 ,TRUE
,3775,115 ,82 ,44 ,7 ,29 ,38 ,TRUE
,3776,115 ,82 ,44 ,8 ,28 ,37 ,TRUE
,3777,115 ,82 ,44 ,10 ,29 ,38 ,TRUE
,3778,115 ,82 ,51 ,0 ,29 ,35 ,TRUE
,3779,115 ,82 ,51 ,1 ,30 ,38 ,TRUE
,3780,115 ,82 ,51 ,2 ,29 ,36 ,TRUE
,3781,115 ,82 ,51 ,4 ,28 ,35 ,TRUE
,3782,115 ,82 ,51 ,5 ,29 ,48 ,TRUE
,3783,115 ,82 ,51 ,7 ,29 ,38 ,TRUE
,3784,115 ,82 ,51 ,8 ,30 ,44 ,TRUE
,3785,115 ,82 ,51 ,10 ,28 ,44 ,TRUE
,3786,115 ,82 ,58 ,0 ,28 ,36 ,TRUE
,3787,115 ,82 ,58 ,1 ,30 ,40 ,TRUE
,3788,115 ,82 ,58 ,2 ,30 ,42 ,TRUE
,3789,115 ,82 ,58 ,4 ,29 ,40 ,TRUE
,3790,115 ,82 ,58 ,5 ,28 ,41 ,TRUE
,3791,115 ,82 ,58 ,7 ,29 ,39 ,TRUE
,3792,115 ,82 ,58 ,8 ,29 ,41 ,TRUE
,3793,115 ,82 ,58 ,10 ,29 ,43 ,TRUE
,3794,115 ,82 ,65 ,0 ,28 ,34 ,TRUE
,3795,115 ,82 ,65 ,1 ,29 ,38 ,TRUE
,3796,115 ,82 ,65 ,2 ,29 ,40 ,TRUE
,3797,115 ,82 ,65 ,4 ,30 ,43 ,TRUE
,3798,115 ,82 ,65 ,5 ,29 ,39 ,TRUE
,3799,115 ,82 ,65 ,7 ,29 ,38 ,TRUE
,3800,115 ,82 ,65 ,8 ,30 ,38 ,TRUE
,3801,115 ,82 ,65 ,10 ,29 ,37 ,TRUE
,3802,115 ,82 ,72 ,0 ,30 ,41 ,TRUE
,3803,115 ,82 ,72 ,1 ,29 ,38 ,TRUE
,3804,115 ,82 ,72 ,2 ,29 ,39 ,TRUE
,3805,115 ,82 ,72 ,4 ,30 ,38 ,TRUE
,3806,115 ,82 ,72 ,5 ,30 ,41 ,TRUE
,3807,115 ,82 ,72 ,7 ,30 ,41 ,TRUE
,3808,115 ,82 ,72 ,8 ,30 ,38 ,TRUE
,3809,115 ,82 ,72 ,10 ,29 ,40 ,TRUE
,3810,115 ,82 ,80 ,0 ,29 ,37 ,TRUE
,3811,115 ,82 ,80 ,1 ,32 ,51 ,TRUE
,3812,115 ,82 ,80 ,2 ,30 ,38 ,TRUE
,3813,115 ,82 ,80 ,4 ,31 ,48 ,TRUE
,3814,115 ,82 ,80 ,5 ,30 ,41 ,TRUE
,3815,115 ,82 ,80 ,7 ,31 ,47 ,TRUE
,3816,115 ,82 ,80 ,8 ,32 ,44 ,TRUE
,3817,115 ,82 ,80 ,10 ,31 ,41 ,TRUE
,3818,115 ,85 ,30 ,0 ,29 ,37 ,TRUE
,3819,115 ,85 ,30 ,5 ,28 ,34 ,TRUE
,3820,115 ,85 ,30 ,10 ,28 ,37 ,TRUE
,3821,115 ,85 ,36 ,0 ,28 ,36 ,TRUE
,3822,115 ,85 ,36 ,5 ,29 ,37 ,TRUE
,3823,115 ,85 ,36 ,10 ,28 ,35 ,TRUE
,3824,115 ,85 ,43 ,0 ,29 ,37 ,TRUE
,3825,115 ,85 ,43 ,5 ,29 ,41 ,TRUE
,3826,115 ,85 ,43 ,10 ,29 ,37 ,TRUE
,3827,115 ,85 ,50 ,0 ,29 ,37 ,TRUE
,3828,115 ,85 ,50 ,5 ,29 ,38 ,TRUE
,3829,115 ,85 ,50 ,10 ,29 ,36 ,TRUE
,3830,115 ,85 ,56 ,0 ,28 ,34 ,TRUE
,3831,115 ,85 ,56 ,5 ,30 ,47 ,TRUE
,3832,115 ,85 ,56 ,10 ,28 ,34 ,TRUE
,3833,115 ,85 ,63 ,0 ,28 ,34 ,TRUE
,3834,115 ,85 ,63 ,5 ,29 ,39 ,TRUE
,3835,115 ,85 ,63 ,10 ,29 ,41 ,TRUE
,3836,115 ,85 ,70 ,0 ,29 ,39 ,TRUE
,3837,115 ,85 ,70 ,5 ,30 ,37 ,TRUE
,3838,115 ,85 ,70 ,10 ,29 ,39 ,TRUE
,3839,115 ,85 ,76 ,0 ,30 ,42 ,TRUE
,3840,115 ,85 ,76 ,5 ,30 ,42 ,TRUE
,3841,115 ,85 ,76 ,10 ,30 ,41 ,TRUE
,3842,115 ,85 ,83 ,0 ,29 ,37 ,TRUE
,3843,115 ,85 ,83 ,5 ,31 ,38 ,TRUE
,3844,115 ,85 ,83 ,10 ,31 ,43 ,TRUE
,3845,115 ,85 ,90 ,0 ,33 ,43 ,TRUE
,3846,115 ,85 ,90 ,5 ,32 ,44 ,TRUE
,3847,115 ,85 ,90 ,10 ,32 ,43 ,TRUE
,3848,115 ,88 ,30 ,0 ,28 ,33 ,TRUE
,3849,115 ,88 ,30 ,1 ,28 ,34 ,TRUE
,3850,115 ,88 ,30 ,2 ,28 ,34 ,TRUE
,3851,115 ,88 ,30 ,4 ,29 ,37 ,TRUE
,3852,115 ,88 ,30 ,5 ,28 ,33 ,TRUE
,3853,115 ,88 ,30 ,7 ,28 ,37 ,TRUE
,3854,115 ,88 ,30 ,8 ,29 ,37 ,TRUE
,3855,115 ,88 ,30 ,10 ,29 ,36 ,TRUE
,3856,115 ,88 ,37 ,0 ,28 ,36 ,TRUE
,3857,115 ,88 ,37 ,1 ,29 ,37 ,TRUE
,3858,115 ,88 ,37 ,2 ,29 ,38 ,TRUE
,3859,115 ,88 ,37 ,4 ,28 ,36 ,TRUE
,3860,115 ,88 ,37 ,5 ,29 ,38 ,TRUE
,3861,115 ,88 ,37 ,7 ,29 ,37 ,TRUE
,3862,115 ,88 ,37 ,8 ,28 ,35 ,TRUE
,3863,115 ,88 ,37 ,10 ,28 ,39 ,TRUE
,3864,115 ,88 ,44 ,0 ,28 ,37 ,TRUE
,3865,115 ,88 ,44 ,1 ,28 ,36 ,TRUE
,3866,115 ,88 ,44 ,2 ,29 ,39 ,TRUE
,3867,115 ,88 ,44 ,4 ,30 ,36 ,TRUE
,3868,115 ,88 ,44 ,5 ,29 ,43 ,TRUE
,3869,115 ,88 ,44 ,7 ,29 ,38 ,TRUE
,3870,115 ,88 ,44 ,8 ,29 ,36 ,TRUE
,3871,115 ,88 ,44 ,10 ,29 ,38 ,TRUE
,3872,115 ,88 ,51 ,0 ,29 ,35 ,TRUE
,3873,115 ,88 ,51 ,1 ,30 ,38 ,TRUE
,3874,115 ,88 ,51 ,2 ,29 ,36 ,TRUE
,3875,115 ,88 ,51 ,4 ,29 ,35 ,TRUE
,3876,115 ,88 ,51 ,5 ,29 ,48 ,TRUE
,3877,115 ,88 ,51 ,7 ,29 ,38 ,TRUE
,3878,115 ,88 ,51 ,8 ,30 ,44 ,TRUE
,3879,115 ,88 ,51 ,10 ,28 ,44 ,TRUE
,3880,115 ,88 ,58 ,0 ,28 ,36 ,TRUE
,3881,115 ,88 ,58 ,1 ,30 ,39 ,TRUE
,3882,115 ,88 ,58 ,2 ,30 ,42 ,TRUE
,3883,115 ,88 ,58 ,4 ,29 ,40 ,TRUE
,3884,115 ,88 ,58 ,5 ,28 ,41 ,TRUE
,3885,115 ,88 ,58 ,7 ,29 ,39 ,TRUE
,3886,115 ,88 ,58 ,8 ,29 ,41 ,TRUE
,3887,115 ,88 ,58 ,10 ,29 ,41 ,TRUE
,3888,115 ,88 ,65 ,0 ,28 ,34 ,TRUE
,3889,115 ,88 ,65 ,1 ,29 ,38 ,TRUE
,3890,115 ,88 ,65 ,2 ,29 ,40 ,TRUE
,3891,115 ,88 ,65 ,4 ,30 ,43 ,TRUE
,3892,115 ,88 ,65 ,5 ,29 ,39 ,TRUE
,3893,115 ,88 ,65 ,7 ,29 ,38 ,TRUE
,3894,115 ,88 ,65 ,8 ,30 ,38 ,TRUE
,3895,115 ,88 ,65 ,10 ,29 ,37 ,TRUE
,3896,115 ,88 ,72 ,0 ,30 ,41 ,TRUE
,3897,115 ,88 ,72 ,1 ,29 ,38 ,TRUE
,3898,115 ,88 ,72 ,2 ,29 ,39 ,TRUE
,3899,115 ,88 ,72 ,4 ,30 ,38 ,TRUE
,3900,115 ,88 ,72 ,5 ,30 ,41 ,TRUE
,3901,115 ,88 ,72 ,7 ,29 ,36 ,TRUE
,3902,115 ,88 ,72 ,8 ,31 ,43 ,TRUE
,3903,115 ,88 ,72 ,10 ,29 ,40 ,TRUE
,3904,115 ,88 ,80 ,0 ,30 ,39 ,TRUE
,3905,115 ,88 ,80 ,1 ,30 ,46 ,TRUE
,3906,115 ,88 ,80 ,2 ,30 ,42 ,TRUE
,3907,115 ,88 ,80 ,4 ,31 ,41 ,TRUE
,3908,115 ,88 ,80 ,5 ,30 ,41 ,TRUE
,3909,115 ,88 ,80 ,7 ,31 ,52 ,TRUE
,3910,115 ,88 ,80 ,8 ,31 ,44 ,TRUE
,3911,115 ,88 ,80 ,10 ,31 ,45 ,TRUE
,3912,115 ,90 ,30 ,0 ,28 ,34 ,TRUE
,3913,115 ,90 ,30 ,5 ,28 ,33 ,TRUE
,3914,115 ,90 ,30 ,10 ,29 ,36 ,TRUE
,3915,115 ,90 ,36 ,0 ,29 ,39 ,TRUE
,3916,115 ,90 ,36 ,5 ,29 ,37 ,TRUE
,3917,115 ,90 ,36 ,10 ,29 ,40 ,TRUE
,3918,115 ,90 ,43 ,0 ,29 ,37 ,TRUE
,3919,115 ,90 ,43 ,5 ,28 ,36 ,TRUE
,3920,115 ,90 ,43 ,10 ,29 ,37 ,TRUE
,3921,115 ,90 ,50 ,0 ,29 ,37 ,TRUE
,3922,115 ,90 ,50 ,5 ,29 ,38 ,TRUE
,3923,115 ,90 ,50 ,10 ,29 ,40 ,TRUE
,3924,115 ,90 ,56 ,0 ,28 ,34 ,TRUE
,3925,115 ,90 ,56 ,5 ,30 ,47 ,TRUE
,3926,115 ,90 ,56 ,10 ,28 ,34 ,TRUE
,3927,115 ,90 ,63 ,0 ,28 ,34 ,TRUE
,3928,115 ,90 ,63 ,5 ,29 ,39 ,TRUE
,3929,115 ,90 ,63 ,10 ,29 ,41 ,TRUE
,3930,115 ,90 ,70 ,0 ,29 ,39 ,TRUE
,3931,115 ,90 ,70 ,5 ,30 ,37 ,TRUE
,3932,115 ,90 ,70 ,10 ,29 ,39 ,TRUE
,3933,115 ,90 ,76 ,0 ,30 ,42 ,TRUE
,3934,115 ,90 ,76 ,5 ,30 ,42 ,TRUE
,3935,115 ,90 ,76 ,10 ,30 ,41 ,TRUE
,3936,115 ,90 ,83 ,0 ,30 ,50 ,TRUE
,3937,115 ,90 ,83 ,5 ,32 ,42 ,TRUE
,3938,115 ,90 ,83 ,10 ,32 ,48 ,TRUE
,3939,115 ,90 ,90 ,0 ,33 ,43 ,TRUE
,3940,115 ,90 ,90 ,5 ,32 ,44 ,TRUE
,3941,115 ,90 ,90 ,10 ,32 ,43 ,TRUE
,3942,115 ,94 ,30 ,0 ,28 ,34 ,TRUE
,3943,115 ,94 ,30 ,1 ,29 ,36 ,TRUE
,3944,115 ,94 ,30 ,2 ,29 ,37 ,TRUE
,3945,115 ,94 ,30 ,4 ,29 ,35 ,TRUE
,3946,115 ,94 ,30 ,5 ,27 ,32 ,TRUE
,3947,115 ,94 ,30 ,7 ,28 ,36 ,TRUE
,3948,115 ,94 ,30 ,8 ,29 ,37 ,TRUE
,3949,115 ,94 ,30 ,10 ,29 ,38 ,TRUE
,3950,115 ,94 ,37 ,0 ,29 ,37 ,TRUE
,3951,115 ,94 ,37 ,1 ,28 ,35 ,TRUE
,3952,115 ,94 ,37 ,2 ,29 ,39 ,TRUE
,3953,115 ,94 ,37 ,4 ,29 ,40 ,TRUE
,3954,115 ,94 ,37 ,5 ,29 ,38 ,TRUE
,3955,115 ,94 ,37 ,7 ,28 ,35 ,TRUE
,3956,115 ,94 ,37 ,8 ,29 ,44 ,TRUE
,3957,115 ,94 ,37 ,10 ,29 ,35 ,TRUE
,3958,115 ,94 ,44 ,0 ,28 ,37 ,TRUE
,3959,115 ,94 ,44 ,1 ,29 ,36 ,TRUE
,3960,115 ,94 ,44 ,2 ,29 ,39 ,TRUE
,3961,115 ,94 ,44 ,4 ,30 ,36 ,TRUE
,3962,115 ,94 ,44 ,5 ,29 ,43 ,TRUE
,3963,115 ,94 ,44 ,7 ,29 ,38 ,TRUE
,3964,115 ,94 ,44 ,8 ,29 ,36 ,TRUE
,3965,115 ,94 ,44 ,10 ,29 ,38 ,TRUE
,3966,115 ,94 ,51 ,0 ,29 ,35 ,TRUE
,3967,115 ,94 ,51 ,1 ,30 ,38 ,TRUE
,3968,115 ,94 ,51 ,2 ,29 ,36 ,TRUE
,3969,115 ,94 ,51 ,4 ,29 ,35 ,TRUE
,3970,115 ,94 ,51 ,5 ,29 ,48 ,TRUE
,3971,115 ,94 ,51 ,7 ,29 ,38 ,TRUE
,3972,115 ,94 ,51 ,8 ,30 ,44 ,TRUE
,3973,115 ,94 ,51 ,10 ,28 ,44 ,TRUE
,3974,115 ,94 ,58 ,0 ,28 ,36 ,TRUE
,3975,115 ,94 ,58 ,1 ,30 ,39 ,TRUE
,3976,115 ,94 ,58 ,2 ,30 ,42 ,TRUE
,3977,115 ,94 ,58 ,4 ,30 ,42 ,TRUE
,3978,115 ,94 ,58 ,5 ,28 ,41 ,TRUE
,3979,115 ,94 ,58 ,7 ,30 ,39 ,TRUE
,3980,115 ,94 ,58 ,8 ,29 ,40 ,TRUE
,3981,115 ,94 ,58 ,10 ,29 ,41 ,TRUE
,3982,115 ,94 ,65 ,0 ,28 ,34 ,TRUE
,3983,115 ,94 ,65 ,1 ,29 ,38 ,TRUE
,3984,115 ,94 ,65 ,2 ,29 ,40 ,TRUE
,3985,115 ,94 ,65 ,4 ,30 ,43 ,TRUE
,3986,115 ,94 ,65 ,5 ,29 ,39 ,TRUE
,3987,115 ,94 ,65 ,7 ,29 ,38 ,TRUE
,3988,115 ,94 ,65 ,8 ,30 ,38 ,TRUE
,3989,115 ,94 ,65 ,10 ,29 ,37 ,TRUE
,3990,115 ,94 ,72 ,0 ,30 ,41 ,TRUE
,3991,115 ,94 ,72 ,1 ,29 ,38 ,TRUE
,3992,115 ,94 ,72 ,2 ,29 ,39 ,TRUE
,3993,115 ,94 ,72 ,4 ,30 ,38 ,TRUE
,3994,115 ,94 ,72 ,5 ,30 ,41 ,TRUE
,3995,115 ,94 ,72 ,7 ,29 ,36 ,TRUE
,3996,115 ,94 ,72 ,8 ,31 ,43 ,TRUE
,3997,115 ,94 ,72 ,10 ,29 ,40 ,TRUE
,3998,115 ,94 ,80 ,0 ,30 ,39 ,TRUE
,3999,115 ,94 ,80 ,1 ,31 ,52 ,TRUE
,4000,115 ,94 ,80 ,2 ,30 ,42 ,TRUE
,4001,115 ,94 ,80 ,4 ,31 ,41 ,TRUE
,4002,115 ,94 ,80 ,5 ,30 ,41 ,TRUE
,4003,115 ,94 ,80 ,7 ,31 ,52 ,TRUE
,4004,115 ,94 ,80 ,8 ,31 ,44 ,TRUE
,4005,115 ,94 ,80 ,10 ,31 ,45 ,TRUE
,4006,115 ,95 ,30 ,0 ,28 ,34 ,TRUE
,4007,115 ,95 ,30 ,5 ,27 ,32 ,TRUE
,4008,115 ,95 ,30 ,10 ,29 ,35 ,TRUE
,4009,115 ,95 ,36 ,0 ,28 ,40 ,TRUE
,4010,115 ,95 ,36 ,5 ,28 ,40 ,TRUE
,4011,115 ,95 ,36 ,10 ,28 ,38 ,TRUE
,4012,115 ,95 ,43 ,0 ,29 ,37 ,TRUE
,4013,115 ,95 ,43 ,5 ,29 ,38 ,TRUE
,4014,115 ,95 ,43 ,10 ,29 ,39 ,TRUE
,4015,115 ,95 ,50 ,0 ,29 ,37 ,TRUE
,4016,115 ,95 ,50 ,5 ,29 ,38 ,TRUE
